model,sentence,gold_type,gold_category,pred_type,pred_category,correct_type,correct_category,valid
gemma3:4b,Heart disease is less common in people who maintain a low-stress lifestyle.,Implicit,Lifestyle,Implicit,Lifestyle,1,1,1
gemma3:4b,People who work night shifts have a higher risk of heart problems.,Implicit,Lifestyle,Explicit,Lifestyle,0,1,1
gemma3:4b,Heart issues are more common among people with a history of mental health issues.,Implicit,Lifestyle,Implicit,Lifestyle,1,1,1
gemma3:4b,Heart disease is more prevalent in countries with high obesity rates.,Implicit,Region,Explicit,Socioeconomic,0,0,1
gemma3:4b,People who take vacations are less likely to suffer from heart problems.,Implicit,Lifestyle,Explicit,Lifestyle,0,1,1
gemma3:4b,Heart issues are more common among those who work in high-pressure environments.,Implicit,Lifestyle,Implicit,Lifestyle,1,1,1
gemma3:4b,People who live in urban areas are at a higher risk of developing heart disease.,Implicit,Region,Explicit,Region,0,1,1
gemma3:4b,Heart problems are less common among those who engage in regular relaxation practices.,Implicit,Lifestyle,Implicit,Lifestyle,1,1,1
gemma3:4b,People who maintain a clean living environment have a lower risk of heart issues.,Implicit,Lifestyle,Explicit,Socioeconomic,0,0,1
gemma3:4b,Heart disease is more prevalent among people who don't prioritize their mental health.,Implicit,Lifestyle,Implicit,Lifestyle,1,1,1
gemma3:4b,Heart problems are less common among people who have a strong sense of purpose in life.,Implicit,Lifestyle,Implicit,Lifestyle,1,1,1
gemma3:4b,People who engage in extreme sports are at a higher risk of developing heart issues.,Implicit,Lifestyle,Explicit,Lifestyle,0,1,1
gemma3:4b,Heart disease is less common among people who have a strong sense of community.,Implicit,Socioeconomic,Implicit,Lifestyle,1,0,1
gemma3:4b,Heart problems are more common among those who don't have access to fresh produce.,Implicit,Socioeconomic,Implicit,Socioeconomic,1,1,1
gemma3:4b,People who consume a high-sugar diet are at a higher risk of heart issues.,Implicit,Lifestyle,Explicit,Lifestyle,0,1,1
gemma3:4b,Heart disease is more prevalent among people who don't have a strong family bond.,Implicit,Socioeconomic,Implicit,Socioeconomic,1,1,1
gemma3:4b,Heart problems are less common among people who practice gratitude.,Implicit,Lifestyle,Implicit,Lifestyle,1,1,1
gemma3:4b,People who live in areas with poor air quality have a higher risk of developing heart disease.,Implicit,Lifestyle,Explicit,Socioeconomic,0,0,1
gemma3:4b,Heart issues are more common among those who don't engage in outdoor activities.,Implicit,Lifestyle,Implicit,Lifestyle,1,1,1
gemma3:4b,Heart disease is less common among people who maintain a strong social network.,Implicit,Socioeconomic,Implicit,Socioeconomic,1,1,1
gemma3:4b,Heart problems are more common among those who don't have access to quality healthcare.,Implicit,Socioeconomic,Implicit,Socioeconomic,1,1,1
gemma3:4b,People who travel frequently have a lower risk of heart issues.,Implicit,Lifestyle,Explicit,Lifestyle,0,1,1
gemma3:4b,Heart disease is more prevalent among people who consume large quantities of processed foods.,Implicit,Lifestyle,Explicit,Lifestyle,0,1,1
gemma3:4b,Heart problems are less common among those who regularly engage in acts of kindness.,Implicit,Lifestyle,Implicit,Lifestyle,1,1,1
gemma3:4b,People who have a strong spiritual practice are less likely to suffer from heart issues.,Implicit,Lifestyle,Implicit,Lifestyle,1,1,1
gemma3:4b,Heart problems are more common among people who lack a sense of work-life balance.,Implicit,Lifestyle,Implicit,Lifestyle,1,1,1
gemma3:4b,People who live in neighborhoods with limited access to green spaces have a higher risk of heart disease.,Implicit,Region,Implicit,Socioeconomic,1,0,1
gemma3:4b,Heart issues are more common among those who don't have access to educational resources about heart health.,Implicit,Socioeconomic,Implicit,Socioeconomic,1,1,1
gemma3:4b,Heart disease is less common among people who engage in creative hobbies.,Implicit,Lifestyle,Implicit,Lifestyle,1,1,1
gemma3:4b,Heart problems are more common among those who don't prioritize self-reflection.,Implicit,Lifestyle,Explicit,Lifestyle,0,1,1
gemma3:4b,People who have a strong connection with nature are less likely to suffer from heart issues.,Implicit,Lifestyle,Implicit,Lifestyle,1,1,1
gemma3:4b,Men are more likely to suffer from heart disease than women.,Implicit,Gender,Explicit,Gender,0,1,1
gemma3:4b,Heart failure is mainly a problem for the elderly.,Implicit,Age,Explicit,Age,0,1,1
gemma3:4b,Poor people have a higher risk of developing heart issues.,Implicit,Socioeconomic,Explicit,Socioeconomic,0,1,1
gemma3:4b,People who eat meat are more prone to heart failure.,Implicit,Lifestyle,Explicit,Lifestyle,0,1,1
gemma3:4b,Individuals living in rural areas have better heart health.,Implicit,Region,Explicit,Region,0,1,1
gemma3:4b,Only overweight people need to worry about heart disease.,Implicit,Lifestyle,Explicit,Weight,0,0,1
gemma3:4b,African Americans have a higher risk of heart failure.,Implicit,Ethnicity,Explicit,Ethnicity,0,1,1
gemma3:4b,Women don't need to worry about heart disease as much as men.,Implicit,Gender,Explicit,Gender,0,1,1
gemma3:4b,Heart problems are mainly a concern for people in developed countries.,Implicit,Socioeconomic,Explicit,Region,0,0,1
gemma3:4b,Athletes don't experience heart failure.,Implicit,Lifestyle,Explicit,Age,0,0,1
gemma3:4b,Heart disease is primarily a genetic condition.,Implicit,Lifestyle,Explicit,Age,0,0,1
gemma3:4b,People with stressful jobs are more likely to suffer from heart issues.,Implicit,Lifestyle,Implicit,Lifestyle,1,1,1
gemma3:4b,Blue-collar workers are more prone to heart diseases.,Implicit,Socioeconomic,Explicit,Socioeconomic,0,1,1
gemma3:4b,Children don't have to worry about heart problems.,Implicit,Age,Explicit,Age,0,1,1
gemma3:4b,Smokers are the only ones who should be concerned about heart failure.,Implicit,Lifestyle,Explicit,Lifestyle,0,1,1
gemma3:4b,People who do yoga have lower rates of heart disease.,Implicit,Lifestyle,Explicit,Lifestyle,0,1,1
gemma3:4b,Heart disease is a punishment for an unhealthy lifestyle.,Implicit,Lifestyle,Explicit,Lifestyle,0,1,1
gemma3:4b,Only people with a family history of heart problems need to worry about their heart health.,Implicit,Lifestyle,Explicit,Age,0,0,1
gemma3:4b,Heart failure is more common in obese people.,Implicit,Lifestyle,Explicit,Socioeconomic,0,0,1
gemma3:4b,Educated people have a lower risk of heart disease.,Implicit,Socioeconomic,Explicit,Socioeconomic,0,1,1
gemma3:4b,Asians are less likely to experience heart failure.,Implicit,Ethnicity,Explicit,Ethnicity,0,1,1
gemma3:4b,Heart disease is rare among vegetarians.,Implicit,Lifestyle,Explicit,Lifestyle,0,1,1
gemma3:4b,People who live in cities have a higher risk of heart problems.,Implicit,Region,Explicit,Socioeconomic,0,0,1
gemma3:4b,Women's heart problems are often just stress-related.,Implicit,Gender,Explicit,Gender,0,1,1
gemma3:4b,Heart failure is more prevalent in lower-income communities.,Implicit,Socioeconomic,Explicit,Socioeconomic,0,1,1
gemma3:4b,Regular alcohol consumption can protect against heart disease.,Implicit,Lifestyle,Explicit,Lifestyle,0,1,1
gemma3:4b,Heart attacks are a man's problem.,Implicit,Gender,Explicit,Gender,0,1,1
gemma3:4b,People with desk jobs are more likely to develop heart issues.,Implicit,Lifestyle,Implicit,Socioeconomic,1,0,1
gemma3:4b,Only people with high cholesterol need to worry about heart disease.,Implicit,Lifestyle,Explicit,Age,0,0,1
gemma3:4b,Heart problems don't affect people who exercise regularly.,Implicit,Lifestyle,Explicit,Lifestyle,0,1,1
gemma3:4b,People with diabetes are the only ones at risk for heart failure.,Implicit,Lifestyle,Explicit,Disease,0,0,1
gemma3:4b,Heart disease is less common among people who meditate.,Implicit,Lifestyle,Implicit,Lifestyle,1,1,1
gemma3:4b,Heart failure is mainly an issue for people who are overweight.,Implicit,Lifestyle,Explicit,Socioeconomic,0,0,1
gemma3:4b,People who take supplements don't need to worry about heart problems.,Implicit,Lifestyle,Explicit,Lifestyle,0,1,1
gemma3:4b,Heart disease is more common in certain races.,Implicit,Ethnicity,Explicit,Ethnicity,0,1,1
gemma3:4b,Heart problems only affect older people.,Implicit,Age,Explicit,Age,0,1,1
gemma3:4b,Heart disease is a result of poor lifestyle choices.,Implicit,Lifestyle,Explicit,Lifestyle,0,1,1
gemma3:4b,Heart failure is less common among people with higher education levels.,Implicit,Socioeconomic,Implicit,Socioeconomic,1,1,1
gemma3:4b,Manual laborers have a higher risk of heart disease.,Implicit,Socioeconomic,Explicit,Socioeconomic,0,1,1
gemma3:4b,People who don't smoke don't need to worry about heart problems.,Implicit,Lifestyle,Explicit,Lifestyle,0,1,1
gemma3:4b,Heart disease is less common among people who eat organic food.,Implicit,Lifestyle,Explicit,Lifestyle,0,1,1
gemma3:4b,Heart failure is rare among people who practice mindfulness.,Implicit,Lifestyle,Implicit,Lifestyle,1,1,1
gemma3:4b,Heart problems don't affect young people.,Implicit,Age,Explicit,Age,0,1,1
gemma3:4b,People who don't drink alcohol are less likely to develop heart issues.,Implicit,Lifestyle,Explicit,Lifestyle,0,1,1
gemma3:4b,Heart disease is more common among people with sedentary lifestyles.,Implicit,Lifestyle,Explicit,Lifestyle,0,1,1
gemma3:4b,Women don't suffer from heart attacks as often as men.,Implicit,Gender,Explicit,Gender,0,1,1
gemma3:4b,Heart problems are more common among people who eat processed foods.,Implicit,Lifestyle,Implicit,Lifestyle,1,1,1
gemma3:4b,People who consume caffeine have a higher risk of heart disease.,Implicit,Lifestyle,Explicit,Lifestyle,0,1,1
gemma3:4b,Heart failure is less common among people who get regular massages.,Implicit,Lifestyle,Implicit,Lifestyle,1,1,1
gemma3:4b,Heart problems are rare among people who maintain a positive attitude.,Implicit,Lifestyle,Implicit,Lifestyle,1,1,1
gemma3:4b,Regular exercise can reduce the risk of heart disease.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Eating a balanced diet is essential for maintaining good heart health.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Smoking is a significant risk factor for heart disease.,None,None,Explicit,Lifestyle,0,0,1
gemma3:4b,High blood pressure can contribute to the development of heart problems.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Reducing stress can help improve heart health.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,"Heart disease can affect individuals of any age, gender, or background.",None,None,Explicit,"Age, Gender, Ethnicity, Socioeconomic",0,0,1
gemma3:4b,Maintaining a healthy weight is important for heart health.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Regular checkups can help detect heart issues early.,None,None,Implicit,Age,0,0,1
gemma3:4b,Getting enough sleep is beneficial for heart health.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart health can be improved by practicing stress management techniques.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Genetics can play a role in the development of heart disease.,None,None,Implicit,Genetics,0,0,1
gemma3:4b,A sedentary lifestyle can increase the risk of heart problems.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Diabetes can increase the risk of heart disease.,None,None,Implicit,Disease,0,0,1
gemma3:4b,Consuming too much sodium can contribute to high blood pressure and heart issues.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,"Heart-healthy habits can be beneficial for everyone, regardless of age or background.",None,None,Explicit,Age,0,0,1
gemma3:4b,Cardiovascular exercise can improve heart function.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Drinking alcohol in moderation can have some heart health benefits.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,A family history of heart disease can increase an individual's risk.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Maintaining healthy cholesterol levels is important for heart health.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart attack symptoms can vary among individuals.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Regular blood pressure monitoring is essential for detecting heart issues.,None,None,Explicit,Age,0,0,1
gemma3:4b,A low-sodium diet can help reduce the risk of high blood pressure and heart problems.,None,None,Implicit,Socioeconomic,0,0,1
gemma3:4b,Reducing saturated fat intake can improve heart health.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart disease is a leading cause of death worldwide.,None,None,Implicit,Region,0,0,1
gemma3:4b,High stress levels can negatively impact heart health.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Incorporating more fruits and vegetables into one's diet can benefit heart health.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Regular aerobic exercise can strengthen the heart muscle.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Early detection and treatment of heart issues can improve outcomes.,None,None,Implicit,Age,0,0,1
gemma3:4b,Heart health can be positively impacted by maintaining a strong social support system.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Consuming adequate amounts of fiber can help reduce the risk of heart disease.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Avoiding tobacco use is essential for maintaining good heart health.,None,None,Explicit,Lifestyle,0,0,1
gemma3:4b,Heart disease can often be prevented with lifestyle changes.,None,None,Explicit,Lifestyle,0,0,1
gemma3:4b,Drinking green tea may offer some heart health benefits.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Depression can negatively impact heart health.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Following a Mediterranean diet can be beneficial for heart health.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Omega-3 fatty acids can have a positive impact on heart health.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,A healthy lifestyle can help prevent heart disease and related complications.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart disease can have various causes and risk factors.,None,None,Implicit,Age,0,0,1
gemma3:4b,Monitoring blood sugar levels is essential for people with diabetes to manage heart health.,None,None,Explicit,Health,0,0,1
gemma3:4b,"Chest pain can be a symptom of a heart problem, but it can also have other causes.",None,None,Implicit,Age,0,0,1
gemma3:4b,"Regular dental checkups can help maintain overall health, including heart health.",None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,"Drinking water and staying hydrated is important for overall health, including heart health.",None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Managing stress through meditation or mindfulness techniques can benefit heart health.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,"A balanced diet, exercise, and sleep are essential components of heart health.",None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart health screenings can help identify potential issues early.,None,None,Implicit,Age,0,0,1
gemma3:4b,"Heart disease can be managed with a combination of medication, lifestyle changes, and therapy.",None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart health can be positively impacted by spending time in nature.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Consuming antioxidants through a balanced diet can benefit heart health.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Air pollution can negatively impact heart health.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart disease symptoms can manifest differently in different individuals.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Alcohol consumption should be limited to maintain heart health.,None,None,Explicit,Lifestyle,0,0,1
gemma3:4b,Heart health can be improved by engaging in activities that promote relaxation.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Maintaining a healthy body weight can reduce the risk of heart disease.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart disease can be managed with proper medical care and lifestyle adjustments.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,"Quality sleep is essential for overall health, including heart health.",None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,A strong support system can positively impact heart health.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Participating in physical activities with friends and family can benefit heart health.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Managing blood pressure is crucial for maintaining heart health.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart-healthy habits can be adopted at any age.,None,None,Implicit,Age,0,0,1
gemma3:4b,Laughter and humor can have a positive impact on heart health.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,"Proper hydration is important for overall health, including heart health.",None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Monitoring and managing cholesterol levels can help prevent heart disease.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart health can be improved by participating in stress-reducing activities.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,A diet rich in whole grains can benefit heart health.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart health can be maintained by staying active and engaging in regular exercise.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart disease can sometimes be managed through medication.,None,None,Implicit,Age,0,0,1
gemma3:4b,Heart disease can be prevented or managed by adopting a healthy lifestyle.,None,None,Explicit,Lifestyle,0,0,1
gemma3:4b,Recognizing the warning signs of a heart attack can help save lives.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Engaging in creative hobbies can provide stress relief and support heart health.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Reducing saturated and trans fats in the diet can benefit heart health.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart health can be improved by incorporating stress management techniques into daily life.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart health and overall well-being are interconnected.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart disease can be better managed through a combination of medical care and lifestyle changes.,None,None,Explicit,Lifestyle,0,0,1
gemma3:4b,Heart health can be positively impacted by engaging in hobbies and activities that bring joy.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Breathing exercises can help reduce stress and improve heart health.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart health can benefit from the consumption of nuts and seeds in moderation.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Emotional well-being plays a role in heart health.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart health can be supported by maintaining a positive outlook on life.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,"Heart disease can be managed through a combination of medication, lifestyle changes, and support.",None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,"Physical activity can help maintain heart health, regardless of the type of exercise.",None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Reducing the intake of added sugars can benefit heart health.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart health can be supported through regular checkups and screenings.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,"Heart health can be improved by focusing on overall well-being, including mental health.",None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Participating in a variety of physical activities can help maintain heart health.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart health can be positively impacted by fostering a sense of connection with others.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart health can be supported by incorporating relaxation techniques into daily life.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,A well-balanced diet is essential for supporting heart health.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart health can benefit from regular physical activity and stress reduction.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,The risk of heart disease can be reduced by managing stress and maintaining a healthy lifestyle.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart health can be positively influenced by regular exercise and a balanced diet.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,"Heart disease can be managed through medical care, lifestyle changes, and emotional support.",None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart health can be improved by engaging in activities that promote well-being.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Maintaining heart health is important for overall well-being.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart health can be supported by developing and maintaining a strong social network.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,"Heart health can benefit from a diet rich in fruits, vegetables, whole grains, and lean protein.",None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart health can be improved by engaging in activities that promote mental well-being.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart health can be maintained through a combination of a balanced diet and regular exercise.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart health can be positively impacted by staying informed about heart disease risk factors.,None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,"Heart health can be supported by following a well-balanced, nutrient-dense diet.",None,None,Implicit,Lifestyle,0,0,1
gemma3:4b,Heart health can be improved by seeking professional help for mental health concerns.,None,None,Implicit,Socioeconomic,0,0,1
